,text,label
1288,sản_phẩm mỏng mẫu đóng_gói mùi hương không hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1289,sp mùi như túi ni lông đầu mua hàng tiki thất_vọng như_không hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1290,mua 4 gói tả gôn loại 23 miếng kích_thước l tặng kèm 4 bịch bịch 7 miếng hàng giao hàng tặng không giao doi dơn hàng ghi tiếp_nhận chẳng giao hàng không giao hàng tặng hàng không mua cảm_giác như lừa chả tặng không giao,"[0, 0, 0, 0, 1, 0, 0]"
1291,sản_phẩm thấm hút tốt mềm loại boddy thô cứng ủng_hộ shop tiếp bữa mua 335k 345k mất_lòng,"[0, 1, 0, 1, 0, 0, 0]"
1292,sp tốt mua tiki ủng_hộ kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1293,khuyên chân_thành đừng không hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
1294,giao hàng nhanh hài_lòng giá rẻ kì hài_lòng,"[1, 1, 0, 0, 0, 0, 0]"
1295,chưa cật nhật mẫu quà tặng gấu sư_tử hơi lỗi đường xxxl,"[0, 0, 0, 1, 1, 0, 0]"
1296,giao hang nhu sản_phẩm nhu hinh k bi mop meo xai rat hang nhu sản_phẩm nhu hinh k bi mop meo xai rat oke,"[0, 0, 0, 1, 0, 0, 0]"
1297,gãy đổi không,"[0, 0, 0, 0, 0, 0, 0]"
1298,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1299,sản_phẩm tiki traning như rẻ rách_vậy người_ta mua hàng không giao kỳ zậy làm_ăn kiểu dẹp khuất không hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1300,sản_phẩm tốt như miêu_tả giao hàng kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1301,sản_phẩm móp méo đề_nghị tiki đóng_gói vận móp,"[1, 0, 0, 0, 0, 0, 0]"
1302,balo chất_lượng tốt rộng ngăn chuyên_dụng khoá đường như vật_liệu sịn mua giảm_giá coi như món hời hi_vọng nhận_xét giúp_ích phẩm tốt,"[0, 0, 0, 0, 0, 0, 0]"
1303,mua tã quần pamper nhìu tiki ok pamper xen kẻ loại ( ban_ngày ) ban_đêm tã không thấm giá rẻ hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
1304,tạm màu_sắc oke,"[0, 0, 0, 0, 0, 0, 1]"
1305,sp tốt đóng_gói ok giao hàng kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1306,mua bênh tiki đầu không tốt máy sản_phẩm mua cua hàng không,"[0, 0, 0, 0, 0, 0, 1]"
1307,sản_phẩm tuyệt kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
1308,re xai oke lam nhe cac kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
1309,tiki giao hàng nhanh đóng_gói cẩn_thận dòng sản_phẩm bé 6 17 tốt tả thấm hút tốt trừ kích_thước tả vừa_vặn bé kg như mô_tả trừ lưng hơi mềm bé tè hoạt_động,"[1, 0, 0, 1, 0, 0, 0]"
1310,ghi tặng 9 miếng tã dán 3,"[0, 0, 0, 0, 1, 0, 0]"
1311,bé sản_phẩm 4 mua hàng cửa_hàng đồ mẹ trẻ_em giá_cả đắt giá tiki ngạc_nhiên mua hàng chất_lượng giá rẻ giá gốc tiki mua giá tốt như hiện,"[0, 1, 0, 1, 0, 0, 0]"
1312,bỉm to loại size không đẹp lắm thấm tương_đối bé 1 hồi xù xấu lắm giá mềm giao hàng nhanh rẻ không đòi_hỏi,"[1, 1, 0, 1, 0, 0, 0]"
1313,bịch 2 tiki hài_lòng sản_phẩm giá tiền_đường lưng mỏng thoáng co_dãn thoải_mái dễ_chịu mẹ kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
1314,bịch rách băng_dính dán mua không,"[1, 0, 0, 0, 0, 0, 0]"
1315,hàng đẹp kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
1316,bé hugies hăm tốt không hăm giá km rẻ mua 4b bé,"[0, 1, 0, 0, 0, 1, 0]"
1317,giao hàng nhanh giá rẻ đại_lý mã cào tích rẻ đại_lý,"[1, 1, 0, 0, 1, 0, 0]"
1318,giao hàng nhanh chất_lượng sản_phẩm hàng nhanh !,"[1, 0, 0, 1, 0, 0, 0]"
1319,ok ... giao hàng nhanh nhiệt_tình vui ve hàng kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1320,hàng giao hàng kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1321,bỉm mỏng loại cũ xíu đệm lưng mềm giá ok kì hài_lòng,"[1, 1, 0, 1, 0, 0, 0]"
1322,size thun mềm_mại không vết hằn da,"[0, 0, 0, 1, 0, 0, 0]"
1323,giao hàng nhanh đóng_gói cẩn_thận sản_phẩm hãng đúng miêu kì hài_lòng,"[1, 0, 1, 0, 0, 0, 0]"
1324,mỏng không bao_bì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1325,mua bé sale giá tốt siêu_thị đỡ lo hàng kì hài_lòng,"[0, 1, 1, 0, 0, 0, 0]"
1326,đóng_gói kỹ rửa ống,"[1, 0, 0, 0, 1, 0, 0]"
1327,không tich kì hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
1328,shop đóng_gói chắc_chắn mua giá sốc shop 5 kì hài_lòng,"[0, 1, 0, 0, 0, 0, 0]"
1329,canh sale 776k mua giá tốt 830k pamper mỏng nhẹ mặc thời_tiết miền nam đọc giá mua tham 776k,"[0, 1, 0, 1, 0, 0, 0]"
1330,loại_bỏ giặt chưa k hề cao_cấp như mô không hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
1331,dòng tã bé mặc vừa_vặn không hâm vạch vời,"[0, 0, 0, 1, 0, 1, 0]"
1332,bỉm dày bé tè vón cục giá tiền sản_phẩm cao_cấp hiện_giờ bỉm nội_địa trung rẻ 1 nửa oke,"[0, 1, 0, 1, 0, 0, 0]"
1333,vận_chuyển nhanh mất 2 sữa hạn kì hài_lòng,"[1, 0, 0, 0, 0, 1, 0]"
1334,không sản_phẩm xuất đi như một sản_phẩm lỗi in xấu hình xấu đường may ẩu hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1335,giao hàng nhanh giao chậm không gọi điện liên_lạc gửi nhắn xin_lỗi hệ_thống auto bỉm giao nhanh 2 không thông_tin hàng nhanh 2 chưa hàng,"[1, 0, 0, 0, 1, 0, 0]"
1336,bỉm cỡ hơi chưa 12kg hơi,"[0, 0, 0, 1, 0, 0, 0]"
1337,bỉm tốt giao nhanh ủng_hộ tiki kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1338,chất_lượng phục_vụ tốt ủng_hộ hàng nhanh gói hàng cẩn_thận,"[1, 0, 0, 0, 1, 0, 0]"
1339,hàng giao nhanh đúng chất_lượng đóng_gói cẩn kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1340,sản_phẩm tốt ủng_hộ kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
1341,tã bề_ngoài tràn thấm không hàng mua con_cưng,"[0, 0, 0, 1, 0, 0, 0]"
1342,giao hàng nhanh chuyên_nghiệp chất_lượng tốt giá mua tiki mã giảm_giá rẻ mua siêu_thị cửa chất_lượng,"[1, 1, 0, 1, 1, 0, 0]"
1343,hàng hãng giá kì hài_lòng,"[0, 1, 1, 0, 0, 0, 0]"
1344,sản_phẩm đẹp chất_lượng thị chưa pít thử một ms bt h thị kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
1345,giao hộp không hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1346,bé gái mặc thoải_mái khô thoáng kg ẩm kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1347,tả rẻ chất_lượng 3 kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
1348,chất_lượng tốt giá rẻ cửa kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
1349,tả dán tiki mềm cưng ướt vốn cục,"[0, 0, 0, 1, 0, 0, 0]"
1350,hàng tốt bé kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1351,sp tốt giá_cả hợp_lí mua 2 không giao địa_chỉ hơi kì hài_lòng,"[0, 1, 0, 1, 1, 0, 0]"
1352,sản_phẩm sư dụng tốt giá_cả bé kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
1353,hàng nhập_khẩu sx chưa hi_vọng chất_lượng kì hài_lòng,"[0, 0, 0, 0, 0, 1, 0]"
1354,tã thấm hút bình_thường không ôm sát mông bé bé tè một tã rớt mông tiền,"[0, 0, 0, 1, 0, 0, 0]"
1355,sản_phẩm giao nhanh giá kì hài_lòng,"[1, 1, 0, 0, 0, 0, 0]"
1356,săn bỉm giá rẻ trừ 80k tiếc săn trưa 100k mất thảm bé đầu mua tả hãng hi_vọng bé hợp không hài_lòng,"[0, 1, 0, 0, 1, 0, 0]"
1357,san pham la hang moi hạn toi tan 2024 gia lai re tang 8 mieng ta cung size giao hang nhanh moi dat hom hom da nhan hang sim cua bi lech a shipper không goi nhung cung nhan de lai loi nhan thoai va tim cach lien lac de giao hang kì hài_lòng,"[1, 1, 0, 0, 1, 1, 0]"
1358,chất_lượng tốt bé mặc êm thoải_mái mỏng nhẹ tiki giao hàng nhanh đóng_gói đẹp ủng_hộ tốt,"[1, 0, 0, 1, 0, 0, 0]"
1359,date mới_toanh hàng kiểu hài kì hài_lòng,"[0, 0, 0, 0, 0, 1, 0]"
1360,hoan toan hai long voi dich vu cua tiki va chat luong san quan huggies dry xxl 56 mieng,"[0, 0, 0, 1, 1, 0, 0]"
1361,hàng quà tặng hàng oke lắm trương trình giảm_giá tặng quà mua phí vận_chuyển đóng_gói cẩn_thận thùng giao kh mốp méo hên sữa tiêu,"[1, 1, 0, 0, 1, 0, 0]"
1362,giao hàng nhanh đóng_gói cẩn_thận kèm quà tặng kì hài_lòng,"[1, 0, 0, 0, 1, 0, 0]"
1363,mua sữa tiki rẻ chất_lượng chưa trắc tốt kỹ sản_phẩm không hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
1364,oke giao hàng nhanh hàng như kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1365,sản_phẩm_chất,"[0, 0, 0, 1, 0, 0, 0]"
1366,giao hàng nhanh date tã mỏng hút kì hài_lòng,"[1, 0, 0, 1, 0, 1, 0]"
1367,bỉm huggies bé,"[0, 0, 0, 0, 0, 0, 1]"
1368,giá_cả san pham dung chat luong tin_dùng su dung tiếp,"[0, 1, 0, 1, 0, 0, 0]"
1369,sản_phẩm không tốt không hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
1370,chất_lượng sản_phẩm tốt giá rẻ hài_lòng sp kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
1371,chương_trình khuyến_mãi giá ưu_đãi tặng ghế bập_bênh bé cưng trời ghế thiết_kế mặt bập_bênh mặt kia thành ghế_ngồi bé tã quần lưng thấm mồ_hôi hài_lòng form chuẩn mùi thơm trà xanh nhẹ lưng thấm mồ_hôi hài_lòng ! mong đợt khuyến_mãi mua combo tặng quà giá_trị như hài_lòng,"[0, 1, 0, 1, 1, 0, 0]"
1372,mấy tả tiki kích_thước m l xxl không kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1373,sản_phẩm tốt bé hợp sữa cân hàng nhanh đóng_gói cẩn kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1374,ban_đêm đóng thử ban_ngày không ổn lắm đóng ban_ngày đêm đái tràn,"[0, 0, 0, 1, 0, 0, 0]"
1375,rẻ đi_đôi chất_lượng,"[0, 1, 0, 1, 0, 0, 0]"
1376,giao hàng nhanh ! đặt_hàng hôm hôm hàng oke,"[1, 0, 0, 0, 0, 0, 0]"
1377,tả ôm kì hài_lòng,"[0, 0, 0, 1, 0, 1, 0]"
1378,thiếu_dụng hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
1379,giao hàng đúng đợi refund hy_vọng 3 - 4 như thông_báo tiki không không vui !,"[0, 0, 0, 0, 0, 0, 1]"
1380,thiết_kế đệm mây bề_mặt tã êm mịn không_kích_ứng da quần huggies xl 62,"[0, 0, 0, 1, 0, 1, 0]"
1381,tiki giao hàng nhanh nhân_viên nhiệt_tình vui_vẻ hàng tốt ủng,"[1, 0, 0, 1, 0, 0, 0]"
1382,như_thường_lệ like like like sản_phẩm ban_ngày bé 2,"[0, 0, 0, 0, 0, 0, 1]"
1383,sản_phẩm_chất_lượng tin_tưởng kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1384,tã giao nhanh hài kì hài_lòng,"[1, 0, 0, 0, 0, 1, 0]"
1385,bỉm tốt kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1386,sp xua gio minh dung,"[0, 0, 0, 0, 0, 0, 1]"
1387,đầu mua tã ok 2 mua slg nhìu tã đầu thô đc giao hàng hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1388,giao hàng nhanh hôm_qua hôm_nay giao 5 trừ 1 mùi trà xanh giao loại rãnh thấm kim,"[1, 0, 0, 0, 1, 0, 0]"
1389,hang chat kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1390,bỉm tốt không giao hàng khuyến_mãi hạn giao đơn on hold giao hàng khuyến_mãi,"[1, 0, 0, 1, 1, 0, 0]"
1391,khan sua rat mong chi co hoa van la dep thoi nhung_minh thay khong co tham hut,"[0, 0, 0, 1, 0, 0, 0]"
1392,1 bịch rách bao kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1393,mua tã tiki chất_lượng ok giao hàng nhanh đóng_gói kĩ_càng hơi thắc_mắc giá tiki rẻ cty online,"[1, 1, 0, 1, 0, 0, 0]"
1394,hàng tốt kì hài_lòng,"[0, 0, 1, 1, 0, 0, 0]"
1395,sản phảm không đúng hình rỉ sét chỗ kéo khoá nhăn hai mẫu rỉ sét,"[0, 0, 0, 1, 1, 0, 0]"
1396,sp đẹp chất_lượng tốt giao hàng,"[1, 0, 0, 1, 0, 0, 0]"
1397,giao hàng nhanh shop đóng_gói đẹp chắc_chắn nha thân kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1398,giao hàng nhanh sản_phẩm_chất_lượng kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1399,size l bé 9kí mặc chật nít hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1400,hàng đóng_gói kỹ giao nhanh so_sánh hàng siêu_thị mua big c miếng tả cầm nhẹ mùi thơm thắc_mắc,"[1, 0, 0, 1, 0, 0, 0]"
1401,quà tặng bé giao hàng nhanh đóng_gói cẩn kì hài_lòng,"[1, 0, 0, 0, 1, 0, 0]"
1402,hai long voi san pham da kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
1403,tã mềm mịn hàng chuẩn đóng_gói cẩn_thận mua giá sale chuẩn hãng,"[1, 1, 1, 1, 0, 0, 0]"
1404,giao hàng đúng minh mua giá tốt sản_phẩm kì hài_lòng,"[1, 1, 0, 1, 0, 0, 0]"
1405,tả thấm hút tốt đũng rộng trừ thoáng bé tiki đóng_gói chắc_chắn giao hàng kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1406,giao hàng nhanh đóng_gói cẩn_thận chất sản_phẩm ok sản_phẩm thẻ cào trúng thưởng hài_lòng,"[1, 0, 0, 0, 1, 0, 0]"
1407,gia hơi bí bé mồ_hôi,"[0, 1, 0, 1, 0, 0, 0]"
1408,sản_phẩm cực_kỳ mềm_mại bé mua đêm ấm thoáng_khí không sợ bé giao hàng kì hài_lòng,"[1, 0, 0, 1, 0, 1, 0]"
1409,chưa sữa hạn không móp méo giao hàng chậm chờ tuần,"[1, 0, 0, 0, 0, 1, 0]"
1410,san pham rat ung,"[0, 0, 0, 1, 0, 0, 0]"
1411,bỉm mềm thấm hút chưa tốt lắm bề_mặt bỉm ẩm không khô như merries bù giá_thành sale kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
1412,không hài_lòng sp không kèm quà tặng đúng combo quảng_cáo không hài_lòng sp không kèm quà tặng đúng combo quảng_cáo !,"[0, 0, 0, 0, 1, 0, 0]"
1413,sản_phẩm oke kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
1414,tôt giao hang nhanh kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1415,chất_lượng sản_phẩm tuyệt_vời giao hàng nhanh_chóng nhân_viên giao hàng nhiệt kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1416,sản_phẩm tốt bịch giá,"[0, 1, 0, 1, 0, 0, 0]"
1417,hài_lòng sản kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
1418,hài_lòng tã giao hàng nhanh đúng kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1419,oke ak tả sản_xuất hàng tốt giao đúng hẹn giá rẻ mua tạp_hóa 100k giá_cả tiki liên_tục mua lưu kì hài_lòng,"[1, 1, 0, 1, 0, 1, 0]"
1420,rat hai long voi ta huggies giao hang nhanh chog san pham thi rat kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1421,size tã kích_thước m 7ki 11k minh chưa 7 ki mặc hằn mông bé tả bé xíu thất_vọng không mua,"[0, 0, 0, 1, 0, 0, 0]"
1422,shop đóng_gói cẩn_thận giao hàng nhanh chất_lượng kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1423,giao hàng nhanh đơn tỉnh shiper nhiệt_tình nhập sai sđt may shiper sản_phẩm kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1424,đơn hàng giao đê bui bám câu không hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
1425,tiki bảo đơn hàng mẹ bé 500k tặg balo điệu coa v không,"[0, 0, 0, 0, 0, 0, 0]"
1426,hài_lòng balo vải thô cứng đẹp_mắt đường may chắc_chắn rộng_rãi không ngờ 102 ngàn món ưng shop đầu mua tưởng 1 balo không ba_bốn màu điện_thoại chụp hơi mờ hồng đẹp kì hài_lòng,"[0, 0, 0, 0, 0, 0, 0]"
1427,giao hàng nhanh giá kì hài_lòng,"[1, 1, 0, 0, 0, 0, 0]"
1428,giao hàng nhanh tuyệt,"[1, 0, 0, 0, 0, 0, 0]"
1429,mua 2g kích_thước ap báo đơn hàng giao thành_công hàng không đơn tiki mất tg kh hàng vận_chuyển báo giao thành_công không hàng,"[0, 0, 0, 0, 1, 0, 0]"
1430,hàng tốt có_giá tốt như,"[0, 1, 0, 1, 0, 0, 0]"
1431,sản_phẩm okay hài thắc_mắc nhận_xét 50 ký_tự,"[0, 0, 0, 0, 0, 0, 1]"
1432,mua 2 combo khăn giấy ướt tiki không đóng_thùng giao quấn màng bọc giao hàng_hoá chồng bịch khăn giấy ướt chảy tùm_lum bực đóng_gói hàng như_không hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1433,sp ok bỉm mỏng mềm thấm hút tốt đợi đợt jam giá mua,"[0, 0, 0, 1, 0, 0, 0]"
1434,mua 4 hộp hài_lòng an đợt đóng_gói xơ mong tiki khách_hàng kỹ kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1435,hàng đẹp chất_liệu ok đóng_gói kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1436,giá ổn hàng chất_lượng tốt gói hàng kỹ kì hài_lòng,"[1, 1, 0, 1, 0, 0, 0]"
1437,sản_phẩm tốt giao hàng kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1438,ủng_hộ hàng nhanh kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1439,bé 0 - 1 lai gửi minh 1 - 2 thùng giấy ghi 0 - 1 như gui1 - 2 lon sữa lai môp không hài_lòng,"[1, 0, 0, 0, 1, 0, 0]"
1440,hình_như chất_lượng sản_phẩm không như tả mỏng,"[0, 0, 0, 1, 0, 0, 0]"
1441,hàng hàng giao kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1442,sản_phẩm mô_tả chất_lượng tốt giao hàng kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1443,san pham dung tot lam re se_ung ho shop kì hài_lòng,"[1, 1, 0, 1, 0, 0, 0]"
1444,bỉm quần giao hàng chủ 1 bịch bỉm quần 2 bịch bỉm mít,"[0, 0, 0, 0, 1, 0, 0]"
1445,tã mỏng nhẹ loại dáng cân_nhắc loại bé thoải_mái kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1446,oke lam kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
1447,thiết_kế lưng bụng tã quần lớp đệm mềm mặc không mại,"[0, 0, 0, 1, 0, 0, 0]"
1448,dang be co phu hop ko thay cung ok,"[0, 0, 0, 0, 0, 0, 1]"
1449,hạn bao_bì rõ_ràng bỉm mỏng không mặc đêm kì hài_lòng,"[0, 0, 1, 1, 0, 1, 0]"
1450,đổi chưa oke ko tgian đc tặng 2 gấu giá rẻ bobby vui quà tặng noel quà,"[0, 1, 0, 0, 1, 0, 0]"
1451,sản_phẩm ok bé sản_phẩm kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1452,tã mỏng tã mua mùi thơm hơi tã mua không mùi cảm_giác tã mua an_toàn dễ_chịu tã,"[0, 0, 0, 1, 0, 0, 0]"
1453,tả quần giao dây không hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
1454,hàng bao_bì cung_cấp 1 tờ giấy sdt chăm_sóc kh tận_tâm ghê mua shop ủng_hộ kì hài_lòng,"[0, 0, 0, 0, 1, 1, 0]"
1455,2 tả quần xxl 56 miếng 1 thanh_toán đủ tiền tiki hứa giao bổ_sung chờ hàng bổ hàng,"[0, 0, 0, 0, 1, 0, 0]"
1456,ahi hàng ok ủng_hộ shop oke,"[0, 0, 0, 0, 0, 0, 1]"
1457,hàng cảm_nhận tã tốt mềm_mại thấm hút tốt bé mặc thoải_mái dễ_chịu giá_thành tiki tốt quyết_định mua tã tiki hi_vọng tiki đợt giảm_giá tốt,"[0, 1, 0, 1, 0, 0, 0]"
1458,mua tặng quen khen tốt giá rẻ mã giảm_giá mua 6 gói 1 phẩm tốt,"[0, 1, 0, 1, 0, 0, 0]"
1459,san pham chat tiep tuc_ung ho kì hài_lòng,"[0, 0, 0, 0, 0, 0, 0]"
1460,bỉm mỏng bé thoải_mái mua dịp khuyến_mại giá ok kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
1461,không hề quà không hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
1462,tã thấm hút tốt đúng kích_cỡ bé yêu cân mặc vừa_vặn thoải_mái vận_động thấm hút nhanh mặc bé yêu thoải_mái vận_động,"[0, 0, 0, 1, 0, 0, 0]"
1463,chưa chưa chất_lượng giao hàng nhanh shipper ok ; check barcode hiện đúng sp nsx bao_bì ghi t9 / 2020 tem tiki ghi không tiki dán nhầm tem kì hài_lòng,"[1, 0, 1, 0, 0, 0, 0]"
1464,hàng 1 bịch quấn kỹ chắc_chắn mua 2 bịch quấn sơ_sài xách,"[1, 0, 0, 0, 0, 0, 0]"
1465,mềm mịn oke hài_lòng kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1466,tả mỏng bé mặc thoáng mát loại tã bụng ôm văn bé vận_động dễ_dàng tốt tả mỏng thoáng mát,"[0, 1, 0, 1, 0, 0, 0]"
1467,hàng tốt giao hàng nhanh loại bé kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1468,tui hài_lòng sản_phẩm kì hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
1469,chưa không hâm mông bé mua,"[0, 0, 0, 0, 0, 0, 0]"
1470,chất_lượng bỉm hãng shop giao hàng nhanh chất_lượng đóng_gói tốt ủng,"[1, 0, 1, 1, 0, 0, 0]"
1471,sản_phẩm tuyệt_vời bỉm đóng đêm khô thoáng mua dần bé kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1472,sản_phẩm đóng_gói cẩn hài kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1473,hàng tốt mua trải tốt,"[0, 0, 0, 1, 0, 0, 0]"
1474,sản_phẩm oke hài_lòng sp oke hài_lòng sp oke hài,"[0, 0, 0, 0, 0, 0, 1]"
1475,hàng tốt đóng_gói cẩn_thận mua tiếp thanks_oke,"[1, 0, 0, 1, 0, 0, 0]"
1476,giao hàng nhanh ok giá_cả rẻ ủng_hộ tiếp kì hài_lòng,"[1, 1, 0, 1, 0, 0, 0]"
1477,sản_phẩm tốt chất_lượng giao hàng nhanh đóng_gói kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1478,sp ok chất mịn hy_vọng nhìu sản_phẩm hàng oke,"[0, 0, 0, 1, 0, 0, 0]"
1479,hàng quà không giao hàng chậm tiki liên_hệ chốt giao ko giao trể không thông_tin,"[1, 0, 0, 0, 1, 0, 0]"
1480,giao hàng nhanh sản_phẩm gói chắc_chắn gói hàng to như m tiki thank tiki tốt,"[1, 0, 0, 0, 0, 0, 0]"
1481,đóng_gói đẹp thơm hiệu_quả lợi sữa xem_xét,"[1, 0, 0, 0, 0, 0, 0]"
1482,tả mỏng thoáng chất_lượng sản_phẩm ok ! giao hàng kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1483,dòng extra tốt dòng cải_tiến mua thử ai_ngờ mùi hôi kiểu the the băng vệ_sinh dòng extra không mua dòng,"[0, 0, 0, 1, 0, 0, 0]"
1484,giá tốt kì hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
1485,giao hàng nhanh kì hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1486,hơi mỏng bé tè 2 phải_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1487,giao hàng tốt đúng như mô_tả ủng_hộ shop kì hài_lòng,"[0, 0, 0, 0, 0, 0, 0]"
1488,ta rat mem min be kì hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1489,đầu merri nghe mẹ bỉm tốt mua bé ngủ đêm đêm bé tè không tràn không khô_ráo mặt bỉm ướt ấn thấm ngược dòng bỉm tầm trung loại mắc hài_lòng,"[0, 1, 0, 1, 0, 0, 0]"
1490,bỉm thấm hút tốt bỉm quần bé lằn tã dán oke,"[0, 0, 0, 1, 0, 0, 0]"
1491,sản_phẩm không bột nêm hãng tốt,"[0, 0, 0, 0, 0, 0, 0]"
1492,hàng đạt chất_lượng tiki giao hàng nhanh dự_kiến hài kì hài_lòng,"[1, 0, 0, 1, 0, 0, 0]"
1493,sản_phẩm ok đăng quảng_cáo mua 3 gói tặng gấu không hàng tặng hơi thất hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
1494,tặng thú nhồi không giao kèm,"[0, 0, 0, 0, 1, 0, 0]"
1495,xài ổn chủ_yếu ban_ngày thay đêm merries moony_lòng,"[0, 0, 0, 1, 0, 0, 0]"
1496,sản_phẩm không mô_tả màu hồng xám giao nguyên 1 màu hồng túi gia_công cẩu_thả nhãn_mác không như ảnh shop chụp loại shop gửi có_giá rẻ giá phẩm giao không đúng,"[0, 0, 0, 0, 1, 0, 0]"
1497,giao hàng nhanh chưa không chất_lượng frend,"[1, 0, 0, 0, 0, 0, 0]"
1498,sp chất_lượng giao hàng nhanh quà tặng dễ_thương ủng_hộ kì hài_lòng,"[1, 0, 0, 1, 1, 0, 0]"
1499,sp khuyến_mãi kì hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
1500,sản_phẩm tốt đóng_gói kỹ giao hàng nhanh ủng_hộ mua giá sản_phẩm,"[1, 0, 0, 0, 0, 0, 0]"
1501,bỉm thấm hút tốt bỉm dầy mềm không hằn da hút tốt,"[0, 0, 0, 1, 0, 0, 0]"
